Date,GAU/TRY,USD/TRY,BIST 30 Futures,HST Bond Fund,Balanced Multi-Asset,Conservative / Pension-like,FX & Gold Hedge Tilt
2023-08-09,-0.028650857417796605,0.0,0.0,-4.254452060159508e-05,0.0,0.0,0.0
2023-08-10,-0.026213604704937055,0.0,-0.0302416395079127,-4.254452060159508e-05,-0.005064530094003317,-0.0038584205944038885,-0.008374807617718805
2023-08-11,-0.026885688526811058,-0.005015074855733159,0.0,0.0,0.0,-0.0011816389833747554,0.0
2023-08-14,-0.03062448323702671,0.0,-0.005821436929557722,0.0,-6.27023819399497e-06,0.0,-0.00021532635815713075
2023-08-15,-0.03350667762865933,0.0,-0.015855370933770208,-0.0006677290978533978,-0.0028279787842411253,-0.001646032736735803,-0.003927505848202673
2023-08-16,-0.03670768849878325,-0.0002181629936398588,-0.024046337467821255,-0.0080372325744964,-0.006812073430987109,-0.0047669690836317224,-0.009119149753677891
2023-08-17,-0.036662143287570115,-0.00045481437657135526,-0.011467353147671444,-0.0029558141398313698,-0.0035427878394977963,-0.002186498569741735,-0.0040539633187743895
2023-08-18,-0.03856161216033782,-0.0004917911551544085,-0.04750760589749592,0.0,-0.01032950268368682,-0.006875785596552109,-0.013483359887343949
2023-08-21,-0.032370966913155774,0.0,-0.005704423121928315,0.0,0.0,0.0,0.0
2023-08-22,-0.02995999028368823,0.0,-0.02100397846945934,-0.00045109988766722786,-0.0017468795641837342,-0.0010004712945027583,-0.003755279338411799
2023-08-23,-0.020602201118310126,-0.0002721929185701688,-0.04660074888836885,-0.0006456919960727836,-0.0037071143773197424,-0.0031561402881699063,-0.009269681618534364
2023-08-24,-0.06810352076160942,-0.05165044544003283,-0.05417739293236601,-0.0001481553552632464,-0.03748899269125805,-0.039554494481501945,-0.033704273332167745
2023-08-25,-0.04547222209246382,-0.0235446874563201,-0.027117949918090356,0.0,-0.015220774291353156,-0.016513797116489926,-0.013779662049544505
2023-08-28,-0.050900277008310346,-0.02514474042359094,-0.0017259536625322536,-0.011909868872034046,-0.014283698288706348,-0.0163447947623393,-0.010719344651656804
2023-08-29,-0.03430021534710104,-0.02325410312433318,-0.008278726889773047,-0.015142737102801673,-0.009453847595461973,-0.013401328874251828,-0.008767224827144093
2023-08-31,-0.02776739710285736,-0.019730308313654188,-0.01091153756143226,-0.012951374300687712,-0.006231793000689545,-0.010350415423226345,-0.006613693710886159
2023-09-01,-0.026883936787918228,-0.02043286030618019,0.0,-0.012566614333414217,0.0,-0.0026346644154757737,0.0
2023-09-04,-0.025873183446768144,-0.01644560187739552,0.0,-0.012354332972160154,0.0,0.0,0.0
2023-09-05,-0.03157450962989261,-0.015522352923866722,0.0,-0.01212878402582751,0.0,0.0,0.0
2023-09-06,-0.035524096920209414,-0.014503468620570392,-0.007056174839382701,-0.011847953475001782,-0.002485534269564882,-0.0013139817740432935,-0.0028583828689535684
2023-09-07,-0.031305909666328735,-0.01485658375817489,0.0,-0.010631758176149475,0.0,0.0,0.0
2023-09-08,-0.03255314775800777,-0.013381592402139209,-0.001744915208026443,-0.012980120735024303,-0.0007064932673134239,-0.00012666859277021825,-0.0011393135229447182
2023-09-11,-0.029735767705408755,-0.014047361567831151,-0.02650089972190406,-0.012601994560290097,-0.00478916991089251,-0.003543622843292904,-0.007882539170276037
2023-09-12,-0.03299458595899529,-0.012403169208359932,-0.03388952505589171,-0.01867854852619244,-0.00789057030197049,-0.005436401330190854,-0.012170078483670577
2023-09-13,-0.036259827255188615,-0.009751127393642367,-0.04689459621571501,-0.02328903434093288,-0.01163401103846029,-0.007481803497694228,-0.017622933315611933
2023-09-14,-0.03356798848990783,-0.011921314176837061,-0.032117345547739706,-0.024463215620370127,-0.008431052095395852,-0.005885669516901726,-0.01309346879615536
2023-09-15,-0.02533189612889053,-0.009839406178043575,-0.05651889415998679,-0.02816266059306105,-0.010410442137458786,-0.00746887237464533,-0.01897492602477946
2023-09-18,-0.019725163845977778,-0.006418603282499213,-0.08501008779104646,-0.0261880016805609,-0.013067500034451007,-0.008805832984769113,-0.025275404108958233
2023-09-19,-0.02002704684850498,-0.008923513789881765,-0.0781940127596924,-0.03352276496473039,-0.013564959118294029,-0.010128619044561527,-0.025499013169137275
2023-09-20,-0.02124275364011352,-0.007577262327764456,-0.08427395168766016,-0.033735046325984674,-0.014925020360860852,-0.010713853518448113,-0.027518256098680527
2023-09-21,-0.021716890967099944,-0.002740320599118551,-0.05341076394568944,-0.028005660836300184,-0.006135464882519259,-0.002517627482015339,-0.015413701920084732
2023-09-22,-0.01780409019353213,-0.003045618061839117,-0.05439227875020436,-0.028872476394754987,-0.005174504646041633,-0.002160966725359703,-0.015015267989945569
2023-09-25,-0.020525708519990915,-0.0002170186783193584,-0.023365505207481152,-0.02561307299383042,0.0,0.0,-0.0046165613852494625
2023-09-26,-0.023693436351151287,0.0,-0.03277168875074976,-0.02760099949140915,-0.0025838771336242905,-0.001096977433566182,-0.008287254328979698
2023-09-27,-0.03632756115904401,-0.015452417123524076,-0.03489830416053219,-0.027335647789841433,-0.012122949352363133,-0.011688569451972608,-0.015146978214966689
2023-09-28,-0.03757071185997307,0.0,-0.031244887943726374,-0.02804104106317573,-0.006046609790322344,-0.0016823853309902992,-0.010615430767652145
2023-09-29,-0.04871235513119343,0.0,-0.009896940945525845,-0.02625212834177293,-0.005327320720455053,-0.0002650479866611599,-0.006422098146853461
2023-10-02,-0.05888762244654866,0.0,0.0,-0.023768878667934312,-0.0056287637232074195,0.0,-0.004367893914592691
2023-10-03,-0.05713354790188385,0.0,-0.0013055895552833707,-0.02259911991685648,-0.004634612417228401,0.0,-0.00371105476110567
2023-10-04,-0.056960125751496005,0.0,-0.027090983272133662,-0.022201092364504738,-0.009311470176077363,-0.0032087845071180343,-0.011055155328121846
2023-10-05,-0.05670378796018183,0.0,-0.013572691418468619,-0.01967361740707163,-0.005947073777765044,-0.00046762629590202387,-0.0061380648280870975
2023-10-06,-0.04987901323380328,0.0,-0.02018223854209167,-0.019107533777060315,-0.004309455297207276,0.0,-0.005950494129819295
2023-10-09,-0.030565508027635357,0.0,-0.04675642594859242,-0.01702894544811262,-0.0009596237965208143,0.0,-0.0075615715373702486
2023-10-10,-0.03159786614846338,0.0,-0.023609411124710933,-0.01670388961369207,0.0,0.0,-0.00022712359978960261
2023-10-11,-0.023900141540502462,-0.0002562714311494796,-0.03495172038623684,-0.01576631360148595,0.0,-0.00013781714550320512,-0.0015374521310868028
2023-10-12,-0.021743750963456487,-0.00036094567767563923,-0.04898680810553513,-0.015439046502885856,-0.0021169981479701727,-0.0018797237562779845,-0.005280225548648376
2023-10-13,0.0,0.0,-0.06296749626002995,-0.015029962629635296,0.0,0.0,-0.0013646568673669757
2023-10-16,-0.004108534312079581,0.0,-0.07735618115055065,-0.014189682241337431,-0.0033653329647325148,-0.0013040692720595048,-0.0061015139927194095
2023-10-17,0.0,0.0,-0.061933904528763684,-0.013506401609800323,0.0,0.0,0.0
2023-10-18,0.0,0.0,-0.09528083775329799,-0.012405192048293934,-0.00030802180347011543,-0.00044292664490619416,-0.005687228766174779
2023-10-19,0.0,-0.0014608290651406675,-0.11124711002311971,-0.010401786701457305,0.0,-0.0009313242089308282,-0.0075252190985756195
2023-10-20,0.0,-0.0017679960568328656,-0.14288045695634444,-0.010036928111801569,-0.006928321628688949,-0.00623397144367277,-0.017931233513760914
2023-10-23,-0.00042061483794564314,0.0,-0.11445668434652523,-0.007816818875350906,0.0,0.0,-0.006937133129546025
2023-10-24,0.0,0.0,-0.09139126886984894,-0.0061318355703955385,0.0,0.0,0.0
2023-10-25,0.0,0.0,-0.15272677818577451,-0.00993078743117437,-0.011997604161950282,-0.009359213839094438,-0.019730339974789568
2023-10-26,0.0,0.0,-0.13466612267101863,-0.009163478760807586,-0.007020514662674282,-0.005538482116228316,-0.01281809275906931
2023-10-27,0.0,0.0,-0.12813817489460066,-0.008433761581496224,-0.0010194914460608384,-0.0013779703463909776,-0.007300295380004762
2023-10-30,-0.002504617097173867,0.0,-0.12925336597307213,-0.008203790106804165,-0.0014211480187374947,-0.0008773613306046757,-0.007784912249866549
2023-10-31,-0.007068916018879712,0.0,-0.14655242758057918,-0.005943878115118428,-0.006155472179335764,-0.003608282144504149,-0.013942931142249315
2023-11-01,-0.0055119175555286,0.0,-0.10229838161294713,-0.005360104371669339,0.0,0.0,0.0
2023-11-02,-0.002346222340040338,0.0,-0.08845369237046097,-0.004548570417707842,0.0,0.0,0.0
2023-11-03,0.0,0.0,-0.07858017135862916,-0.006136258098754954,0.0,0.0,0.0
2023-11-06,-0.005742854283800725,-0.0005532552198047602,-0.060329117367061036,-0.004643654777436335,0.0,0.0,0.0
2023-11-07,-0.008020202531144327,0.0,-0.060437916496667854,-0.0037834730115205994,0.0,0.0,0.0
2023-11-08,-0.016343904876999882,-0.0005589086166833956,-0.05888752889976878,-0.0067045529929461445,-0.003214325155711406,-0.0021499627616758943,-0.0024475399612847726
2023-11-09,-0.01204487398709675,-0.0013111504026601661,-0.06378348973208214,-0.01029785728500987,-0.0034926610808050373,-0.00297340812083835,-0.003966812767273398
2023-11-10,-0.02153749047439424,0.0,-0.07675778593771243,-0.008876014417442457,-0.008190451306722468,-0.004745006951105357,-0.009342587381394596
2023-11-13,-0.015498833834950876,0.0,-0.09593363253093978,-0.006713398049664976,-0.009475262681553631,-0.00567572059879029,-0.013201339574956061
2023-11-14,-0.006366348468370475,0.0,-0.07991296069631448,-0.007266214094597823,-0.002222808602346471,-0.0002526601324810418,-0.005399918070548626
2023-11-15,-0.006005117710643604,0.0,-0.08214334285325708,-0.00721977754682368,-0.0021918740176970486,0.0,-0.005768190595832778
2023-11-16,0.0,-0.003946913834439014,-0.06897864817081456,-0.006005793512150914,0.0,0.0,0.0
2023-11-17,-0.0012843565373747978,-2.7918046574204602e-05,-0.05902352781177744,-0.0029675165291997985,0.0,0.0,0.0
2023-11-20,0.0,0.0,-0.04808921528627774,0.0,0.0,0.0,0.0
2023-11-21,0.0,0.0,-0.03574051407588741,0.0,0.0,0.0,0.0
2023-11-22,-0.003142490161488709,0.0,-0.03968448252413981,0.0,-0.0012272548707995545,-0.000138426356686705,-0.0014810106834625136
2023-11-23,-0.001398402720538594,-0.0016754427955959494,-0.05410036719706235,0.0,-0.004087007489396943,-0.0028482635140096857,-0.005826851096664809
2023-11-24,0.0,0.0,-0.046620427036583534,0.0,0.0,0.0,-0.0013857869795684818
2023-11-27,0.0,0.0,-0.022222222222222143,0.0,0.0,0.0,0.0
2023-11-28,0.0,0.0,-0.023391812865496964,0.0,0.0,0.0,0.0
2023-11-29,0.0,-0.00039113880235397414,-0.02344621243030054,0.0,0.0,0.0,0.0
2023-11-30,-0.0041866245569414096,-0.0012045690550362975,-0.04188766489868068,0.0,-0.004979159752079854,-0.003569704986616462,-0.006029459645302437
2023-12-01,0.0,-5.1921079958328065e-05,-0.0313885488916088,0.0,0.0,0.0,0.0
2023-12-04,-0.017459007704826557,0.0,-0.02322861417108668,0.0,-1.056380878483587e-05,0.0,0.0
2023-12-05,-0.024650975729900937,-0.001966864044411709,-0.03160614715082266,-0.004110067052390476,-0.0054943443352138965,-0.00435040872926995,-0.005823858294642048
2023-12-06,-0.020721659769666112,-0.00195303723214868,-0.05388276893784849,0.0,-0.007627710106752672,-0.005939954356920185,-0.009955152643252863
2023-12-07,-0.020269076563984356,-0.0002834496513915985,-0.04542363661090698,0.0,-0.004621433844953837,-0.003109283027369125,-0.005900886260088001
2023-12-08,-0.029732794043984323,-0.0025441334563920392,-0.05646674826601383,0.0,-0.010920299026451197,-0.007847523634829101,-0.012126926228034685
2023-12-11,-0.04044358350290056,0.0,-0.07781857745138032,-0.0018675492566115892,-0.018593518084657923,-0.012176038610726247,-0.021420523219659038
2023-12-12,-0.038498151215791365,-0.001392372699820954,-0.07507139942880436,-0.0027681230092443387,-0.01785515755487066,-0.012155481481515573,-0.020543209280325936
2023-12-13,-0.015396142806369473,0.0,-0.09715762273901796,0.0,-0.01316633181191873,-0.009529062648954034,-0.02024783235884442
2023-12-14,-0.014189600666767888,0.0,-0.0620155038759691,0.0,-0.004562735405581275,-0.0028556401582978674,-0.007902128848843337
2023-12-15,-0.02183882841744489,-0.0005592512937003802,-0.04428124575003389,0.0,-0.0029392975037593194,-0.0011230122985155244,-0.0030982671242573145
2023-12-18,-0.015671537868379937,0.0,-0.06574187406500742,0.0,-0.0034108548178719555,-0.0008217386291621276,-0.006126602720501917
2023-12-19,-0.008013996304510274,0.0,-0.07784577723378194,0.0,-0.0020056687716061283,0.0,-0.006272779149702701
2023-12-20,-0.01098982181419883,0.0,-0.0804297565619474,0.0,-0.002544657125076233,0.0,-0.0065073654986035345
2023-12-21,-0.0007809788267962858,-0.00020953774599219432,-0.0731130150958792,0.0,0.0,0.0,-0.0010971263355935568
2023-12-22,0.0,0.0,-0.1011287909696722,-0.00022008864120492966,-0.004027827891896263,-0.002349896520125183,-0.008792333288501375
2023-12-25,0.0,0.0,-0.13118455052359568,-0.0016597510373443924,-0.009100271132387094,-0.005995924966767707,-0.017833675127823745
2023-12-26,0.0,-0.0021643689479730055,-0.12906296749626012,-0.0008904503740497782,-0.007186401040614854,-0.005469815525366739,-0.015963298048728758
2023-12-27,0.0,0.0,-0.13594451244390038,-0.0016779234939577892,-0.003779843121682669,-0.001721141414283478,-0.014975786966965554
2023-12-28,-0.0020550957008902415,0.0,-0.12906296749626012,0.0,-0.002008220023590912,0.0,-0.012006172090977985
2023-12-29,-0.012496997259872411,0.0,-0.12680538555691545,-0.003839247386591138,-0.005036284477805575,-0.0011372567352875285,-0.014319092656630339
2024-01-02,0.0,0.0,-0.05690194478444166,-0.006312085467088391,0.0,0.0,0.0
2024-01-03,-0.006659042119279035,0.0,-0.07882496940024475,-0.010586649092789058,-0.007466364077443055,-0.005199414257657131,-0.009608109747684779
2024-01-04,-0.0040909605457593035,0.0,-0.06364749082007337,-0.018484817338484727,-0.0039215082205594776,-0.0024745215896297967,-0.005673542940769383
2024-01-05,-0.0054265254044132405,0.0,-0.0551339589283284,-0.021661013601617207,-0.0023460274528250835,-0.0006720917187761355,-0.0036231679167375574
2024-01-08,-0.008122528811601137,0.0,-0.029103767169862405,-0.026846516764713613,0.0,0.0,0.0
2024-01-09,-0.006645336208528807,-0.0003447571804887639,-0.036175710594315125,-0.02636484740755085,-0.0009647189440217252,-0.0008928671237885544,-0.0017580697747983098
2024-01-10,-0.012319075632769017,0.0,-0.016455868353053238,-0.010459681856381908,0.0,0.0,0.0
2024-01-11,-0.0012853098525702489,0.0,-0.01822385420916628,-0.006648649411214791,0.0,0.0,0.0
2024-01-12,0.0,0.0,-0.013300693594451185,-0.010139240735926536,0.0,0.0,0.0
2024-01-15,0.0,0.0,-0.004787161702706322,-0.009375421964525787,0.0,0.0,0.0
2024-01-16,-0.011693702578139065,-0.0019119314497761941,-0.008404732762137823,-0.01664278473410441,-0.00649379111890791,-0.004940373409171084,-0.006230339161886533
2024-01-17,-0.01997906897176316,0.0,-0.013681490548075548,-0.01843644886747242,-0.010005341450578964,-0.00645206196574899,-0.009864132925311186
2024-01-18,-0.012697989413729904,0.0,-0.020073439412484628,-0.020482032120695548,-0.008831188487658292,-0.00593021920241843,-0.010337613969740533
2024-01-19,-0.009001851590959231,0.0,-0.027716578267373726,-0.020101130411474655,-0.008116233021574382,-0.0047788941558499776,-0.011028737427656865
2024-01-22,-0.010544508623986037,0.0,-0.023718210254317973,-0.01664076938114578,-0.0071430282119780975,-0.0036593313236963354,-0.009205805501693587
2024-01-23,-0.005737416225572112,-3.309154444852691e-05,-0.033510131918944586,-0.018922148930552996,-0.0078017641516443526,-0.004553398698726507,-0.011564864463614044
2024-01-24,-0.013145289512347058,0.0,-0.013137494900040791,-0.014974072484184586,-0.005505845260448283,-0.0021187493052745587,-0.006093608483566215
2024-01-25,-0.009398333568136463,0.0,-0.011287909696722442,-0.016114762258888193,-0.003923036482586406,-0.0011514509117552807,-0.004838312330816996
2024-01-26,-0.010258216434882339,0.0,0.0,-0.008932044313580967,0.0,0.0,0.0
2024-01-29,-0.002594743091754226,0.0,0.0,-0.01113684045055241,0.0,0.0,0.0
2024-01-30,0.0,0.0,-0.0016732623303499228,-0.010673309270019082,0.0,0.0,0.0
2024-01-31,0.0,-0.0002902001391642539,0.0,-0.008899798666239467,0.0,0.0,0.0
2024-02-01,0.0,-0.0017774758523806389,0.0,-0.00796467489333752,0.0,0.0,0.0
2024-02-02,-0.005142454030368504,0.0,-0.00036769533814828836,-0.005235886987067673,-0.00018229997406626897,0.0,0.0
2024-02-05,-0.011141486588803873,0.0,0.0,-0.0023519169029667664,0.0,0.0,0.0
2024-02-06,-0.005283642830119395,-0.0067629306251044685,0.0,-0.0021060438419883143,0.0,-0.001727564114015423,0.0
2024-02-07,-0.004115852370206952,0.0,-0.001526994150835903,-0.0006509590057056647,0.0,0.0,0.0
2024-02-08,-0.002602547065833072,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-09,-0.007070377148095663,-0.00037946194912596987,0.0,-0.0005267015664865982,0.0,0.0,0.0
2024-02-12,-0.008728351257847988,0.0,0.0,-0.0013457925957375272,0.0,0.0,0.0
2024-02-13,-0.021937458333146864,0.0,-0.018535330609774414,0.0,-0.007364488854264661,-0.003952622258876604,-0.007943929908230452
2024-02-14,-0.019877792145229445,0.0,-0.01006203661673466,0.0,-0.0037336567681163224,-0.0009235366715827364,-0.0030727075707565055
2024-02-15,-0.013397027379192905,-0.000549863510211468,0.0,0.0,0.0,0.0,0.0
2024-02-16,-0.00761425231333368,0.0,-0.00422489437764062,0.0,0.0,0.0,0.0
2024-02-19,-0.004995299506684203,-0.00019793498646913932,-0.008649783755406149,0.0,0.0,0.0,-0.00026365009117246263
2024-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-21,0.0,0.0,-0.004511762810183728,-0.0027915846626358487,0.0,-0.00013171207121920325,-0.0009512246187729501
2024-02-22,0.0,-0.000854211359069601,-0.008131089020551041,-0.003130436153089944,-0.0007196426961693092,-0.0009751865869110921,-0.0020718569383223473
2024-02-23,-0.002677518486744579,0.0,-0.004536552715734277,-0.008875150956368927,-0.000962643579378919,-0.00044274252699294525,-0.002538044267328843
2024-02-26,0.0,0.0,-0.013634448052752934,-0.005472845584193697,0.0,0.0,-0.0018681379132187148
2024-02-27,-9.638383584065213e-05,0.0,-0.032449986365551964,-0.009535123336032236,-0.004166801532676123,-0.0030020611347164605,-0.008427301143256405
2024-02-28,0.0,0.0,-0.04345670442995608,-0.009753800751383435,-0.004026006952961292,-0.0023286674168147004,-0.010174772407467114
2024-02-29,0.0,0.0,-0.03755670690894686,-0.009448440396613855,-4.684268075438869e-05,0.0,-0.006355582268625648
2024-03-01,0.0,0.0,0.0,-0.0077955543472478794,0.0,0.0,0.0
2024-03-04,0.0,0.0,-0.01771204914783986,-0.0071730132368788,0.0,0.0,0.0
2024-03-05,0.0,0.0,-0.02360780816488306,-0.009718339548894006,0.0,0.0,0.0
2024-03-06,0.0,0.0,-0.028586999603646412,-0.01510253212686441,0.0,0.0,0.0
2024-03-07,0.0,0.0,0.0,-0.015372431279144672,0.0,0.0,0.0
2024-03-08,0.0,-0.0006653861122618565,0.0,-0.012100150316097347,0.0,0.0,0.0
2024-03-11,0.0,0.0,-0.002127139364303199,-0.010244347385819808,0.0,0.0,0.0
2024-03-12,-0.010448880454868248,0.0,-0.009731051344743169,-0.010246317452624942,-0.004401961350804506,-0.0019339768405582936,-0.004379107650090086
2024-03-13,-0.0010704034772112125,-0.00375923416531887,-0.027848410757946196,-0.006071745892903158,-0.005235330026361007,-0.004025680186373726,-0.007183414288413514
2024-03-14,-0.005139981481308786,0.0,-0.03537897310513449,-0.00034279162406414265,-0.005120971979953315,-0.0014391017303388987,-0.0075981273380926195
2024-03-15,-0.01173754311285602,-0.0009239642733812614,-0.04479217603911989,0.0,-0.009526164999853814,-0.004564588651993384,-0.012130188294811717
2024-03-18,-0.0006747809295708507,0.0,-0.05352078239608804,0.0,-0.005913617035509078,-0.0013347638023188946,-0.010724767151909176
2024-03-19,-0.0012268744174014357,0.0,-0.028386308068459654,0.0,0.0,0.0,-0.0021015472829370996
2024-03-20,0.0,-0.006258054347725417,-0.02792176039119798,0.0,0.0,0.0,0.0
2024-03-21,-0.01805229728011648,-0.01016431641958937,-0.007334963325183352,0.0,-0.0031454520212509385,-0.002282686136354406,0.0
2024-03-22,-0.02950255930641832,-0.010664960767407528,-0.013398533007334956,0.0,-0.008501225698371306,-0.005694177615682583,-0.00471218532088713
2024-03-25,-0.021292140604236676,-0.007531297997731445,-0.019657701711491393,0.0,-0.00465417575910243,-0.002152728099875767,-0.0018179273922308559
2024-03-26,-0.017050867412427118,-0.005704873247358577,-0.04469437652811736,0.0,-0.007587886322731552,-0.004100992671656312,-0.007864605285040627
2024-03-27,-0.009308072918027044,-0.003473606462638723,-0.04080684596577022,0.0,-0.0032251556933730052,-0.000655316540962736,-0.004002973181994052
2024-03-28,0.0,-0.0016626336983093237,-0.012249388753056367,-7.950960029945442e-05,0.0,0.0,0.0
2024-03-29,0.0,-0.0003801188566766589,-0.011638141809291014,0.0,0.0,0.0,0.0
2024-04-01,0.0,-0.008755095292397819,-0.004107579462102717,0.0,0.0,-0.00202487680699992,0.0
2024-04-02,0.0,-0.00972548001594653,-0.02173594132029355,0.0,-0.00093592519254726,-0.0033993973556224466,-0.0031887010664346516
2024-04-03,0.0,-0.012664447761470798,-0.023545232273838645,0.0,-0.0005170594052573696,-0.004046243679158068,-0.002799669894711032
2024-04-04,-0.003174377169909759,-0.01508113837871583,-0.001833740831295838,0.0,0.0,-0.0021124739304898554,0.0
2024-04-05,0.0,-0.009917084642889207,0.0,0.0,0.0,0.0,0.0
2024-04-08,0.0,-0.011802226940228588,0.0,-0.00011856180703506691,0.0,0.0,0.0
2024-04-09,0.0,-0.0027102783520767115,0.0,-0.0023502009813858304,0.0,0.0,0.0
2024-04-15,0.0,0.0,-0.01471682321212675,0.0,0.0,0.0,0.0
2024-04-16,0.0,-0.0004814621635552685,-0.025806751604203537,0.0,-0.0013578138621711533,-0.001231085723622627,-0.0024984167724763084
2024-04-17,-0.007561489798974308,-0.0006080002962844944,-0.028922161257323498,-0.003241946916444749,-0.005163020876209012,-0.003769537067313755,-0.006174769116242151
2024-04-18,0.0,0.0,-0.03317678787315159,-0.005797878102035914,-0.002214512869990304,-0.000979133119609954,-0.005180871064719317
2024-04-19,0.0,-0.0008701694831866336,-0.014042592764809791,-0.0044239463197441875,0.0,0.0,0.0
2024-04-22,-0.019889020612520292,-0.0011130789855605672,-0.02248209801915735,-0.003458583463030296,-0.008600586793102716,-0.005237872627209539,-0.007346377942797688
2024-04-24,-0.027037790422533514,0.0,-0.01264763321863649,-0.0003211541787098149,-0.008182318708926162,-0.003905042797696212,-0.005054615633042103
2024-04-25,-0.021984121509435184,-0.0007406428534108,-0.02113363712452332,0.0,-0.008152923410417512,-0.00437108708579248,-0.006221974377953687
2024-04-26,-0.021589485352742188,-0.004170341709870629,0.0,0.0,-0.004028271532514949,-0.0021686139743161137,0.0
2024-04-29,-0.02415421931824202,-0.003810776507177205,0.0,0.0,-0.00049363075330211,0.0,0.0
2024-04-30,-0.042702920788823207,-0.004259464708828653,-0.003987240829346095,0.0,-0.007803124478297674,-0.004352649494506644,-0.005584536578764343
2024-05-02,-0.03787143524036729,-0.007311159121431432,0.0,0.0,0.0,0.0,0.0
2024-05-03,-0.04013658261130415,-0.006290854443703031,0.0,-0.00526764520296874,-0.0009354229964351202,-0.00046930937924660743,-0.001144345619054521
2024-05-06,-0.03229920479210202,-0.008509709797075993,0.0,-0.002700489768937109,0.0,0.0,0.0
2024-05-07,-0.036973878615693345,-0.00884468934488436,0.0,-0.001515504341816798,-0.00011560402653210122,0.0,0.0
2024-05-08,-0.03820912187038272,-0.009692894438417476,-0.010539031908689434,0.0,-0.0026960294366716875,-0.002032526714244698,-0.003265616783858727
2024-05-09,-0.0229658992651105,-0.009259572271068883,-0.015496125968507801,0.0,0.0,0.0,0.0
2024-05-10,-0.019743438371788935,-0.010461196153574104,-0.029909189369324407,0.0,-0.0013358312031002129,-0.0013411368837372706,-0.0024739338979500314
2024-05-13,-0.027210644267589013,-0.008153217801243229,-0.04303090893943173,0.0,-0.004490087665361964,-0.002213011581032931,-0.005440339256756133
2024-05-14,-0.019379282243458418,-0.008402147556953898,-0.02968007998000488,0.0,0.0,0.0,0.0
2024-05-15,-0.008008627452238515,-0.011656673622358116,-0.03442889277680583,0.0,0.0,0.0,0.0
2024-05-16,-0.010787924775290003,-0.008226974765898287,-0.023452470215779342,-0.0017131219257547903,0.0,0.0,0.0
2024-05-17,0.0,-0.010467342567295201,0.0,-0.00027020270717381667,0.0,0.0,0.0
2024-05-20,0.0,-0.012495659095309142,0.0,0.0,0.0,0.0,0.0
2024-05-21,-0.002643871152560817,-0.012806052988232564,0.0,0.0,0.0,0.0,0.0
2024-05-22,-0.018732692491326475,-0.01085456663173423,-0.0038700621616201136,0.0,-0.005428920575472285,-0.0024203365610616645,-0.00413508234456561
2024-05-23,-0.038611261418977194,-0.011702771725267458,-0.020372969721275336,0.0,-0.015335085939024218,-0.008669855556574846,-0.013135932757984414
2024-05-24,-0.03799853582455348,-0.010418171257525422,-0.03547222779225978,-0.001165199849980425,-0.017938957475562067,-0.010364433422870079,-0.017572859574654265
2024-05-27,-0.03383836776267646,-0.012633953404037501,-0.033065971525967464,0.0,-0.016342703861233376,-0.009964444008927487,-0.015749379785433892
2024-05-28,-0.02649361810484785,-0.009397866579797243,-0.03172247844395415,0.0,-0.01231719395929698,-0.0064615799526521744,-0.012543584993514156
2024-05-29,-0.03461064073590747,-0.010965202078716985,-0.04676158010828135,0.0,-0.018532902031025422,-0.011014355276236065,-0.019176337929105558
2024-05-30,-0.033004822230002895,-0.01029831618996091,-0.047082414277120344,-0.0007748927490364155,-0.0179431171670279,-0.010516798767426394,-0.01892523900041232
2024-05-31,-0.04177953019066116,-0.009437818268985265,-0.055183477040304685,-0.0040141985032048355,-0.022953249646433194,-0.013625345031059166,-0.024277504018708762
2024-06-03,-0.03229421968997681,-0.011416963487229093,-0.043954281130940354,-0.0017385181582596498,-0.017496495793713818,-0.010561407679727575,-0.018216462926746613
2024-06-04,-0.027519734538625662,0.0,-0.07082414277120508,0.0,-0.016761453983833774,-0.006661105555686775,-0.021410993811917578
2024-06-05,-0.027505411083171727,-0.010566547452762087,-0.06621215159414473,0.0,-0.01797683161548691,-0.010236918619527469,-0.020491665216561872
2024-06-06,-0.01806267307508691,-0.010517429277502321,-0.08054942851413682,-0.00374560093990306,-0.01819218136455958,-0.01112586480289024,-0.023533221207244437
2024-06-07,-0.05058845529490419,-0.010176671936637405,-0.08911169039502709,-0.0017587258130288275,-0.031008150952628433,-0.018592192933456375,-0.0337932224195332
2024-06-10,-0.042874478785370984,-0.007278699596310001,-0.1050932424303187,-0.0021485557429852253,-0.03085843991304582,-0.01820104793944144,-0.036444811876588545
2024-06-11,-0.04173894706687464,-0.007748392147231775,-0.09953880088229383,-0.005910324744499484,-0.02993856625787794,-0.01784147382557444,-0.035364162589983206
2024-06-12,-0.039934191679663944,-0.008230364241968546,-0.08455985562462387,-0.007492998331096512,-0.026444798651074963,-0.015493913749815458,-0.030573686751946716
2024-06-13,-0.0428354871566351,-0.009077652765199895,-0.07754160818127132,-0.009099025784465198,-0.0264675844078216,-0.015616286594929862,-0.029634252133006078
2024-06-14,-0.021463300124136775,0.0,-0.0750150391016643,-0.006785196522788639,-0.014831880502826578,-0.005157098137649974,-0.020758386560999598
2024-06-20,-0.008064105420632184,0.0,-0.052055343894124695,-0.003393496487039349,-0.0030963065758498054,0.0,-0.008205584794168885
