Date,GAU/TRY,USD/TRY,BIST 30 Futures,HST Bond Fund,Balanced Multi-Asset,Conservative / Pension-like,FX & Gold Hedge Tilt
2025-06-24,-0.025408362643453253,-0.0030999936991998878,-0.16882710005873802,0.0,-0.0027811541267924733,0.0,-0.0036059046620428026
2025-06-25,-0.018432327934324033,0.0,-0.172743293518695,0.0,0.0,0.0,-0.0006390566373359885
2025-06-26,-0.021838731384270282,0.0,-0.18825141962012448,0.0,-0.004506132799132145,-0.002952170803683485,-0.006507979119020457
2025-06-27,-0.0344173882217107,0.0,-0.17806931662423642,0.0,-0.005184547098815662,-0.0016649582567541676,-0.004792774422172297
2025-06-30,-0.02497431460987709,-0.0024004369897817623,-0.12872527902877884,0.0,0.0,0.0,0.0
2025-07-01,-0.016675674849284006,-0.0017589840989842287,-0.06395143920109092,0.0,0.0,0.0,0.0
2025-07-02,-0.01202000391286906,-0.0033701333520423926,-0.05267280203641489,0.0,0.0,0.0,0.0
2025-07-03,-0.019416522654525092,-0.002169914857151678,-0.05275112590561393,0.0,-0.0020074687760328613,-0.0006395034355406448,-0.0012088062610395856
2025-07-04,-0.01708351447405343,-0.0015535187199008371,-0.049226551791652584,0.0,0.0,0.0,0.0
2025-07-07,-0.013110181759912853,0.0,-0.06465635402388303,0.0,-0.0009045561439852134,-0.00012579194539896754,-0.0031746340124579886
2025-07-08,-0.022103804150538142,0.0,-0.07789308791853744,-0.0036230145400449887,-0.0068372188049261595,-0.003571941977306703,-0.010165020073305997
2025-07-09,-0.017902412300112025,-0.00025221625671123515,-0.06238496181710773,-0.0040229057696304915,-0.002138081854708873,-0.0003876736754111487,-0.004256939756526745
2025-07-10,-0.01341870530920275,0.0,-0.04930487566085162,-0.003528373615709679,0.0,0.0,0.0
2025-07-11,-0.003111673800028414,0.0,-0.05008811435284288,-0.00240867817287016,0.0,0.0,0.0
2025-07-14,-0.005298696545478765,-0.00019909659918115885,-0.06410808693948866,0.0,-0.0034076285474381462,-0.0023804087325289824,-0.004396394342091381
