Date,GAU/TRY Index 100,USD/TRY Index 100,BIST 30 Futures Index 100,HST Bond Fund Index 100
1970-01-01 00:00:00.000045202,127.8856556331882,141.2278040326852,167.80311685937573,106.52973968287634
1970-01-01 00:00:00.000045203,127.90917774000864,141.3877332729956,163.4705909236324,106.57312185328634
1970-01-01 00:00:00.000045204,127.94394610665572,141.4509850304174,165.74196791737123,106.84859863538973
1970-01-01 00:00:00.000045205,128.86962416900437,141.62479880284477,164.63141538320917,106.91029772219505
1970-01-01 00:00:00.000045208,131.4892107184776,142.26503000601662,160.16635437137242,107.13684905655832
1970-01-01 00:00:00.000045209,131.34918686373493,142.47072677812002,164.05557332845848,107.17227782905981
1970-01-01 00:00:00.000045210,132.3932674503145,142.43421560107168,162.14981033773594,107.2744669415811
1970-01-01 00:00:00.000045211,132.6857494048194,142.41930258509416,159.7916000182807,107.3101367261404
1970-01-01 00:00:00.000045212,136.80679084015895,142.75973074292529,157.44253004890086,107.35472395683958
1970-01-01 00:00:00.000045215,136.24471544586666,143.2431181573683,155.0249074539555,107.4463085388162
1970-01-01 00:00:00.000045216,137.06268285072093,143.56966178308247,157.61619670033363,107.52078126468668
1970-01-01 00:00:00.000045217,139.32785381763003,143.97642714991693,152.01316210410857,107.64080526948764
1970-01-01 00:00:00.000045218,141.12844337508176,143.76610220044122,149.33046935697638,107.85916219388456
1970-01-01 00:00:00.000045219,141.22007663296486,143.721877394439,144.01535578812667,107.89892918342704
1970-01-01 00:00:00.000045222,141.1606773733172,144.29011472737463,148.7911887025273,108.14090528949166
1970-01-01 00:00:00.000045223,141.36944597122542,144.5060963380832,152.66669713450025,108.32455647756059
1970-01-01 00:00:00.000045224,142.15177382029108,144.57346203094707,142.36095242447786,107.91049776220305
1970-01-01 00:00:00.000045225,142.35705766163332,144.64699862697404,145.39554864951327,107.99412894627119
1970-01-01 00:00:00.000045226,144.0029715469626,144.82904027028553,146.49239065856224,108.07366292535616
1970-01-01 00:00:00.000045229,143.64229924238225,145.16484025074433,146.30501348201636,108.09872817937081
1970-01-01 00:00:00.000045230,142.985026634628,145.40293426445405,143.39838215803667,108.3450425024764
1970-01-01 00:00:00.000045231,143.20923904004462,145.59474650444045,150.83405694438096,108.40866968574439
1970-01-01 00:00:00.000045232,143.66510855808693,145.61325921392978,153.16027603857228,108.49712111096919
1970-01-01 00:00:00.000045233,144.0457390139089,145.92900375910853,154.8192495772588,108.32407445344492
1970-01-01 00:00:00.000045236,143.21850532454962,145.8482677760579,157.88583702755815,108.48675759248235
1970-01-01 00:00:00.000045237,142.890463013269,146.2930870457315,157.86755632740736,108.5805112829795
1970-01-01 00:00:00.000045238,141.69146915752842,146.21132257882044,158.12805630455645,108.26213435458176
1970-01-01 00:00:00.000045239,142.31072623910813,146.1012748057451,157.30542479776975,107.87048976060272
1970-01-01 00:00:00.000045240,140.94335528201975,146.68802484817004,155.12545130478497,108.02546051378951
1970-01-01 00:00:00.000045243,141.81319804029962,146.8695522495513,151.90347790320368,108.26117030635044
1970-01-01 00:00:00.000045244,143.1286936439624,147.17038377875252,154.5953110004113,108.20091729189213
1970-01-01 00:00:00.000045245,143.18072739541373,147.35756784136663,154.2205566473196,108.2059785451066
1970-01-01 00:00:00.000045246,144.9112258264813,146.77596021824425,156.4325213655683,108.33829416485707
1970-01-01 00:00:00.000045247,144.72510814625207,147.35345390592457,158.10520542936794,108.66944473231996
1970-01-01 00:00:00.000045250,145.22841787299961,147.53600979116635,159.94241579452492,109.44526254648521
1970-01-01 00:00:00.000045251,146.62889401746494,147.94123243221006,162.0172752616425,109.63373397571081
1970-01-01 00:00:00.000045252,146.1681141606251,148.2466921387836,161.35459988117543,109.68579258020279
1970-01-01 00:00:00.000045253,146.42384777316136,147.99831328646874,158.93240711119236,109.70724265334995
1970-01-01 00:00:00.000045254,147.1656257276409,148.41330652418736,160.18920524656096,109.82461552551474
1970-01-01 00:00:00.000045257,148.37103470342345,148.52489702305348,164.28865225538138,110.16106835824996
1970-01-01 00:00:00.000045258,150.57324245510603,148.56449365168336,164.09213472876013,110.41099786222306
1970-01-01 00:00:00.000045259,150.71294951379727,148.50638431356413,164.0829943786847,110.63827223275982
1970-01-01 00:00:00.000045260,150.08197097831373,148.3855374599534,160.98441570312144,111.01232294651702
1970-01-01 00:00:00.000045261,152.41913384791573,148.5567800227295,162.74850326767515,112.35403707247474
1970-01-01 00:00:00.000045264,149.75804701570198,148.76659073027497,164.11955577898632,115.34379164989626
1970-01-01 00:00:00.000045265,148.66185347865823,148.47398707195788,162.71194186737353,114.86972093213824
1970-01-01 00:00:00.000045266,149.26075641393203,148.47604403967892,158.96896851149398,115.66722983150848
1970-01-01 00:00:00.000045267,149.32973875413614,148.72442289199375,160.39029294821992,116.11262011438433
1970-01-01 00:00:00.000045268,147.88728713285317,148.3881086696047,158.53480188291212,116.1473258507123
1970-01-01 00:00:00.000045271,146.25475788069778,148.8390988424414,154.94721447831452,115.93041499866239
1970-01-01 00:00:00.000045272,146.55127898485873,148.63185934454722,155.40880215712264,115.82581576556275
1970-01-01 00:00:00.000045273,150.07246709677008,148.85092640683735,151.69782002650703,116.36495973893575
1970-01-01 00:00:00.000045274,150.25636720463916,148.9620026637732,157.6024861752205,116.582834639217
1970-01-01 00:00:00.000045275,149.09047853627553,148.8786954710713,160.5822402998035,117.15258714393482
1970-01-01 00:00:00.000045278,150.03049161995244,149.3235147407449,156.97637219505506,117.86718789541042
1970-01-01 00:00:00.000045279,151.19764747252188,149.49064336807893,154.94264430327684,118.607817949132
1970-01-01 00:00:00.000045280,150.7440747258526,149.70456801106647,154.50847767469494,119.11466630675534
1970-01-01 00:00:00.000045281,152.30009773158187,149.6731992533207,155.7378547598373,119.36242670220791
1970-01-01 00:00:00.000045282,152.77695498803303,150.1493872807401,151.03057447100224,119.3361563879041
1970-01-01 00:00:00.000045285,153.35106863228057,150.39725189112468,145.9805310543394,119.16431479066898
1970-01-01 00:00:00.000045286,154.21718903695586,150.07173674927105,146.33700470728027,119.25614038470344
1970-01-01 00:00:00.000045287,155.61592280313818,151.04982490062272,145.1807504227412,119.16214568214846
1970-01-01 00:00:00.000045288,155.29611718919537,151.23546623744605,146.33700470728027,119.58801398833985
1970-01-01 00:00:00.000045289,153.67119104227484,151.58103681457976,146.71632923540972,119.12888601816749
1970-01-01 00:00:00.000045293,156.01833298749764,152.61157764281782,158.46167908230885,118.83316422320608
1970-01-01 00:00:00.000045294,154.9794003367542,152.69231362586842,154.77811800191947,118.32197764854175
1970-01-01 00:00:00.000045295,155.38006814283065,152.98183183260394,157.32827567295828,117.37745139389324
1970-01-01 00:00:00.000045296,155.17169553998679,153.347972086948,158.75874045975962,116.99761639074804
1970-01-01 00:00:00.000045299,154.75106958266872,153.6354333259625,163.1323979708423,116.37749236594308
1970-01-01 00:00:00.000045300,154.98153871010152,153.5824664071459,161.94415246103927,116.43509424776522
1970-01-01 00:00:00.000045301,154.0963313433261,154.02522870909849,165.2575293633746,118.33716140818527
1970-01-01 00:00:00.000045302,155.81780108692723,154.08848046652028,164.96046798592386,118.79291520954793
1970-01-01 00:00:00.000045303,157.0914796117981,154.59963694519723,165.78766966774828,118.37548232538073
1970-01-01 00:00:00.000045306,157.40645408595626,154.6546608317349,167.2181344545496,118.46682589529955
1970-01-01 00:00:00.000045307,155.5657898279956,154.35897172183624,166.61030117453498,117.59773641475284
1970-01-01 00:00:00.000045308,154.26161968317226,154.73848226636701,165.72368721722043,117.38323568328124
1970-01-01 00:00:00.000045309,155.40770859832003,154.83875944276744,164.64969608336,117.13860844458048
1970-01-01 00:00:00.000045310,155.98950454681534,155.30980505088422,163.3654768977652,117.18415972351097
1970-01-01 00:00:00.000045313,155.74668037337582,155.39979738867947,164.03729262830765,117.59797742681066
1970-01-01 00:00:00.000045314,156.50334774227372,155.3946549693769,162.39202961473424,117.32515177734344
1970-01-01 00:00:00.000045315,155.3373006758844,155.4476218881935,165.8150907179745,117.79729439863877
1970-01-01 00:00:00.000045316,155.92709572467888,155.47950488786955,166.12586262053836,117.66088157390516
1970-01-01 00:00:00.000045317,155.79174461169515,155.68314469225191,170.01051140258673,118.51984854802286
1970-01-01 00:00:00.000045320,156.9980247766192,155.87855662575015,172.0716603445912,118.25618135675329
1970-01-01 00:00:00.000045321,157.45603266800882,155.93820868966014,171.78373931721583,118.31161413005493
1970-01-01 00:00:00.000045322,157.72657649595055,155.8929553997974,172.51039714821076,118.5237047409482
1970-01-01 00:00:00.000045323,159.30810158382184,155.66103228925078,174.00941456057768,118.63553433578282
1970-01-01 00:00:00.000045324,158.48886699476176,156.3244043792843,173.94543211004984,118.96186466208904
1970-01-01 00:00:00.000045327,157.53317250653788,157.01914522706352,176.07513367761985,119.30675291684845
1970-01-01 00:00:00.000045328,158.46637447510855,155.95723564107968,176.58242310680498,119.3361563879041
1970-01-01 00:00:00.000045329,158.6524129563249,157.049999742879,176.31278277958046,119.51016709365969
1970-01-01 00:00:00.000045330,158.89349475148143,157.2017011123053,177.02573008546227,120.34551488610975
1970-01-01 00:00:00.000045331,158.18173322287709,157.1420490483953,178.99547552671265,120.2821287148996
1970-01-01 00:00:00.000045334,157.9176045149773,157.56527015699805,181.2257209451122,120.18355478324581
1970-01-01 00:00:00.000045335,155.81328674319403,157.94838039504066,177.8666422923998,120.40552688851022
1970-01-01 00:00:00.000045336,156.14140825348753,158.0517430230226,179.40222110506832,121.20640995669012
1970-01-01 00:00:00.000045337,157.17384658517614,157.9648361368089,182.81157168319547,121.40452186822905
1970-01-01 00:00:00.000045338,158.09508950280443,158.48010655092796,182.0392121018235,121.6395086246165
1970-01-01 00:00:00.000045341,158.51230990256937,158.44873779318218,181.2302911201499,121.85810656107125
1970-01-01 00:00:00.000045342,159.35783856390015,158.89098585320448,184.3562908459394,122.33699751998593
1970-01-01 00:00:00.000045343,160.0277830137125,158.93006823990413,183.52451898907728,121.99548343403622
1970-01-01 00:00:00.000045344,160.1716876200855,158.7943083703159,182.8572734335725,121.9540293600889
1970-01-01 00:00:00.000045345,159.74282496542963,159.23552794647767,183.51994881403957,121.25123819944712
1970-01-01 00:00:00.000045348,161.05404382239777,159.63612241014906,181.84269457520224,121.66746602332516
1970-01-01 00:00:00.000045349,161.03852081587652,159.7929661988779,178.37393172158494,121.17049916007299
1970-01-01 00:00:00.000045350,161.73919448267995,160.28663845192608,176.3447740048444,121.1437468216535
1970-01-01 00:00:00.000045351,162.91038948490544,160.3833159348147,177.4324756638179,121.18110369061765
1970-01-01 00:00:00.000045352,166.40076918081292,161.00863412200903,184.48882592203282,121.38331280713975
1970-01-01 00:00:00.000045355,170.02570799957547,162.31326589907488,181.2211507700745,121.45947261741506
1970-01-01 00:00:00.000045356,171.81853605376662,162.62335378302075,180.13344911110096,121.1480850386945
1970-01-01 00:00:00.000045357,173.89996531083236,163.11291210062686,179.21484392852247,120.4893990846362
1970-01-01 00:00:00.000045358,175.83590598126784,163.8436498835242,184.51167679722133,120.45638043271305
1970-01-01 00:00:00.000045359,177.18141801080588,163.7346305943094,186.9201590420913,120.85670146077408
1970-01-01 00:00:00.000045362,178.16760411898227,164.2735561372203,186.52255381381107,121.08373481925301
1970-01-01 00:00:00.000045363,176.30595212261272,164.70037693933486,185.10122937708516,121.08349380719517
1970-01-01 00:00:00.000045364,177.97689289600692,164.08122965530362,181.71472967414653,121.59419835774385
1970-01-01 00:00:00.000045365,177.25182593324155,165.29844030422552,180.3071157625337,122.29506142192292
1970-01-01 00:00:00.000045366,176.07635418432145,165.14571045093876,178.54759837301768,122.39459940180805
1970-01-01 00:00:00.000045369,178.04738001745545,165.82245283115896,176.91604588455738,122.66188177394514
1970-01-01 00:00:00.000045370,177.94901484347898,166.39994651883924,181.61418582331703,122.75587647650012
1970-01-01 00:00:00.000045371,181.89764002781467,165.35860661006575,181.7010191490334,122.90096573531575
1970-01-01 00:00:00.000045372,178.61396975548095,164.70860481021901,185.54910653078014,122.99640651021772
1970-01-01 00:00:00.000045373,176.53119411519654,164.6252976175171,184.41570312142954,123.06364887435318
1970-01-01 00:00:00.000045376,178.02464990076362,165.1467389347993,183.24573831177736,124.07903267400468
